,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Industry,Returns,Date,adj close
322614,600600.SH,20150105,41.72,43.2,41.1,42.46,41.78,0.68,1.63,80060.46,336715.365,Consumer Staples,,20150105,42.46
322613,600600.SH,20150106,42.02,43.0,41.75,42.74,42.46,0.28,0.66,67774.91,287455.448,Consumer Staples,0.006572793615891567,20150106,42.74
322612,600600.SH,20150107,42.57,42.57,41.81,42.14,42.74,-0.6,-1.4,31041.11,130765.248,Consumer Staples,-0.014137841514958567,20150107,42.14
322611,600600.SH,20150108,42.1,42.28,41.54,41.94,42.14,-0.2,-0.47,27833.22,116628.449,Consumer Staples,-0.004757382902269117,20150108,41.94
322610,600600.SH,20150109,41.82,42.96,41.5,41.53,41.94,-0.41,-0.98,51782.16,220137.648,Consumer Staples,-0.009823967831111632,20150109,41.53
322609,600600.SH,20150112,41.5,41.5,40.62,41.05,41.53,-0.48,-1.16,30512.86,125391.586,Consumer Staples,-0.011625221744225069,20150112,41.05
322608,600600.SH,20150113,41.1,41.58,40.62,40.96,41.05,-0.09,-0.22,36938.48,152453.855,Consumer Staples,-0.0021948551671847377,20150113,40.96
322607,600600.SH,20150114,40.97,41.99,40.81,41.49,40.96,0.53,1.29,37035.88,153522.937,Consumer Staples,0.012856453613524188,20150114,41.49
322606,600600.SH,20150115,41.5,41.85,41.1,41.55,41.49,0.06,0.14,21757.21,90096.681,Consumer Staples,0.0014450869566804913,20150115,41.55
322605,600600.SH,20150116,41.56,41.85,41.17,41.71,41.55,0.16,0.39,28608.68,118970.754,Consumer Staples,0.0038433869073966607,20150116,41.71
322604,600600.SH,20150119,40.93,41.79,39.99,40.38,41.71,-1.33,-3.19,35370.5,145055.375,Consumer Staples,-0.03240629532416242,20150119,40.38
322603,600600.SH,20150120,40.25,41.27,40.25,40.71,40.38,0.33,0.82,44396.67,180863.889,Consumer Staples,0.008139149630195998,20150120,40.71
322602,600600.SH,20150121,40.95,41.24,40.53,41.18,40.71,0.47,1.15,52929.47,216730.252,Consumer Staples,0.011478939084755987,20150121,41.18
322601,600600.SH,20150122,41.19,41.45,41.07,41.32,41.18,0.14,0.34,47172.61,194635.896,Consumer Staples,0.0033939426517943113,20150122,41.32
322600,600600.SH,20150123,41.33,41.55,40.71,40.88,41.32,-0.44,-1.06,38529.41,158145.071,Consumer Staples,-0.010705698355988726,20150123,40.88
322599,600600.SH,20150126,40.99,41.33,40.72,41.2,40.88,0.32,0.78,36774.1,150866.475,Consumer Staples,0.007797310460031711,20150126,41.2
322598,600600.SH,20150127,41.44,42.6,41.25,42.41,41.2,1.21,2.94,97601.37,410314.342,Consumer Staples,0.02894592713101853,20150127,42.41
322597,600600.SH,20150128,42.43,42.43,41.7,41.89,42.41,-0.52,-1.23,35351.95,148487.005,Consumer Staples,-0.012337048527555789,20150128,41.89
322596,600600.SH,20150129,41.4,41.58,41.0,41.14,41.89,-0.75,-1.79,33441.57,137836.192,Consumer Staples,-0.01806625073413234,20150129,41.14
322595,600600.SH,20150130,41.25,41.68,41.11,41.27,41.14,0.13,0.32,38139.04,157952.154,Consumer Staples,0.0031549595396794523,20150130,41.27
322594,600600.SH,20150202,41.0,41.26,40.82,41.05,41.27,-0.22,-0.53,25235.16,103514.566,Consumer Staples,-0.005345007866053347,20150202,41.05
322593,600600.SH,20150203,41.19,41.45,40.55,40.87,41.05,-0.18,-0.44,43162.05,176178.44,Consumer Staples,-0.004394538322251331,20150203,40.87
