,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Industry,Returns,Date,adj close
29012,000568.SZ,20150105,20.5,21.99,20.32,21.9,20.4,1.5,7.35,593047.55,1261231.2562,Consumer Staples,,20150105,21.9
29011,000568.SZ,20150106,21.57,21.77,21.28,21.58,21.9,-0.32,-1.46,401167.2,863250.4358,Consumer Staples,-0.014719676992466513,20150106,21.58
29010,000568.SZ,20150107,21.62,22.37,21.3,21.59,21.58,0.01,0.05,305945.83,666507.1916,Consumer Staples,0.000463284696727356,20150107,21.59
29009,000568.SZ,20150108,21.58,22.06,21.28,21.64,21.59,0.05,0.23,302905.87,655702.8955,Consumer Staples,0.002313209451564718,20150108,21.64
29008,000568.SZ,20150109,21.46,22.18,21.4,21.42,21.64,-0.22,-1.02,334665.99,731845.2222,Consumer Staples,-0.010218388958677969,20150109,21.42
29007,000568.SZ,20150112,19.5,19.95,19.28,19.37,21.42,-2.05,-9.57,847235.42,1652420.6995,Consumer Staples,-0.10059958760069819,20150112,19.37
29006,000568.SZ,20150113,19.2,19.54,18.8,19.1,19.37,-0.27,-1.39,388617.07,745822.1712,Consumer Staples,-0.01403714236632029,20150113,19.1
29005,000568.SZ,20150114,19.19,19.49,19.06,19.24,19.1,0.14,0.73,206101.86,397070.6178,Consumer Staples,0.007303110184976129,20150114,19.24
29004,000568.SZ,20150115,19.25,19.34,18.91,19.34,19.24,0.1,0.52,209329.01,400332.837,Consumer Staples,0.005184044787587919,20150115,19.34
29003,000568.SZ,20150116,19.2,19.58,19.2,19.45,19.34,0.11,0.57,245400.24,476024.8104,Consumer Staples,0.00567158003930704,20150116,19.45
29002,000568.SZ,20150119,18.95,19.2,18.05,18.32,19.45,-1.13,-5.81,323864.9,608128.6722,Consumer Staples,-0.059853710818471066,20150119,18.32
29001,000568.SZ,20150120,18.39,18.84,18.39,18.66,18.32,0.34,1.86,195201.69,363648.3721,Consumer Staples,0.018388836173213574,20150120,18.66
29000,000568.SZ,20150121,18.8,19.18,18.6,19.14,18.66,0.48,2.57,216654.12,410543.9015,Consumer Staples,0.025398190605610403,20150121,19.14
28999,000568.SZ,20150122,19.28,19.33,19.09,19.26,19.14,0.12,0.63,206974.82,397433.0715,Consumer Staples,0.006250020345171326,20150122,19.26
28998,000568.SZ,20150123,19.3,19.45,19.14,19.22,19.26,-0.04,-0.21,190273.34,366942.8092,Consumer Staples,-0.002079002827833213,20150123,19.22
28997,000568.SZ,20150126,19.35,19.56,19.25,19.53,19.22,0.31,1.61,197943.59,384557.3884,Consumer Staples,0.01600034134644134,20150126,19.53
28996,000568.SZ,20150127,19.56,19.91,19.31,19.59,19.53,0.06,0.31,238416.54,467251.1772,Consumer Staples,0.003067487067861658,20150127,19.59
28995,000568.SZ,20150128,19.55,19.55,19.21,19.25,19.59,-0.34,-1.74,170086.43,329732.0691,Consumer Staples,-0.01750817122265609,20150128,19.25
28994,000568.SZ,20150129,19.04,19.23,19.0,19.15,19.25,-0.1,-0.52,124218.26,237384.622,Consumer Staples,-0.005208345107138347,20150129,19.15
28993,000568.SZ,20150130,19.15,19.51,19.11,19.12,19.15,-0.03,-0.16,141771.79,273052.4008,Consumer Staples,-0.0015678080033996215,20150130,19.12
28992,000568.SZ,20150202,18.88,18.95,18.65,18.71,19.12,-0.41,-2.14,171121.51,320954.1949,Consumer Staples,-0.021676767337256972,20150202,18.71
28991,000568.SZ,20150203,18.79,18.97,18.7,18.94,18.71,0.23,1.23,135099.85,254339.2207,Consumer Staples,0.01221794747193402,20150203,18.94
28990,000568.SZ,20150204,19.0,19.15,18.89,18.91,18.94,-0.03,-0.16,124313.92,236509.0042,Consumer Staples,-0.0015852050875661409,20150204,18.91
28989,000568.SZ,20150205,19.05,19.28,18.76,18.8,18.91,-0.11,-0.58,193434.99,368005.3629,Consumer Staples,-0.005834012834462543,20150205,18.8
28988,000568.SZ,20150206,18.75,18.84,18.12,18.21,18.8,-0.59,-3.14,148118.8,272999.4658,Consumer Staples,-0.03188597609638691,20150206,18.21
28987,000568.SZ,20150209,18.2,18.65,18.17,18.53,18.21,0.32,1.76,108850.99,201090.912,Consumer Staples,0.017420146557751894,20150209,18.53
28986,000568.SZ,20150210,19.19,20.38,19.19,19.66,18.53,1.13,6.1,471278.22,929346.6063,Consumer Staples,0.05919507442175207,20150210,19.66
28985,000568.SZ,20150211,19.57,19.95,19.5,19.86,19.66,0.2,1.02,220490.36,435558.0894,Consumer Staples,0.010121543898006102,20150211,19.86
28984,000568.SZ,20150212,19.89,20.26,19.82,19.96,19.86,0.1,0.5,170131.3,340689.0611,Consumer Staples,0.0050226122662915245,20150212,19.96
